cik,filedFor,ticker,no_shares,value,nameOfIssuer
1067983,2021-12-31,BK,2682169,155780000,BANK OF NEW YORK MELLON CORP
1067983,2021-12-31,BK,41039736,2383588000,BANK OF NEW YORK MELLON CORP
1067983,2021-12-31,BK,2140000,124291000,BANK OF NEW YORK MELLON CORP
1067983,2021-12-31,BMY,5202674,324387000,BRISTOL-MYERS SQUIBB CO
1067983,2021-12-31,CHTR,3828941,2496355000,CHARTER COMMUNICATIONS INC N
1067983,2021-12-31,CVX,38245036,4488055000,CHEVRON CORP NEW
1067983,2021-12-31,KO,800000,47368000,COCA COLA CO
1067983,2021-12-31,KO,371471,21995000,COCA COLA CO
1067983,2021-12-31,KO,85000,5033000,COCA COLA CO
1067983,2021-12-31,KO,80283200,4753568000,COCA COLA CO
1067983,2021-12-31,KO,1824000,107999000,COCA COLA CO
1067983,2021-12-31,KO,14411200,853287000,COCA COLA CO
1067983,2021-12-31,KO,14990400,887582000,COCA COLA CO
1067983,2021-12-31,KO,282722729,16740013000,COCA COLA CO
1067983,2021-12-31,KO,3552000,210314000,COCA COLA CO
1067983,2021-12-31,KO,960000,56842000,COCA COLA CO
1067983,2021-12-31,DVA,17582088,2000138000,DAVITA INC
1067983,2021-12-31,DVA,18513482,2106094000,DAVITA INC
1067983,2021-12-31,FND,375609,48833000,FLOOR & DECOR HLDGS INC
1067983,2021-12-31,FND,468100,60858000,FLOOR & DECOR HLDGS INC
1067983,2021-12-31,GM,7025000,411876000,GENERAL MTRS CO
1067983,2021-12-31,GM,4969000,291332000,GENERAL MTRS CO
1067983,2021-12-31,GM,24887209,1459137000,GENERAL MTRS CO
1067983,2021-12-31,GM,8402338,492629000,GENERAL MTRS CO
1067983,2021-12-31,GM,14716453,862826000,GENERAL MTRS CO
1067983,2021-12-31,GL,213424,20002000,GLOBE LIFE INC
1067983,2021-12-31,GL,174489,16353000,GLOBE LIFE INC
1067983,2021-12-31,GL,1011888,94834000,GLOBE LIFE INC
1067983,2021-12-31,GL,1439325,134894000,GLOBE LIFE INC
1067983,2021-12-31,GL,3514601,329388000,GLOBE LIFE INC
1067983,2021-12-31,JNJ,327100,55957000,JOHNSON & JOHNSON
1067983,2021-12-31,KHC,325634818,11690290000,KRAFT HEINZ CO
1067983,2021-12-31,KR,28020000,1268185000,KROGER CO
1067983,2021-12-31,KR,768531,34784000,KROGER CO
1067983,2021-12-31,KR,5367119,242916000,KROGER CO
1067983,2021-12-31,KR,27257260,1233664000,KROGER CO
1067983,2021-12-31,LSXMA,4308117,219068000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-12-31,LSXMA,13139100,668123000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-12-31,LSXMA,933391,47463000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-12-31,LSXMA,1827072,92907000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-12-31,LSXMK,14778322,751478000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-12-31,LSXMK,22030333,1120242000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-12-31,LSXMK,650480,33077000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-12-31,LSXMK,5749156,292345000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-12-31,FWONK,2118746,133989000,LIBERTY MEDIA CORP DEL
1067983,2021-12-31,MMC,404911,70382000,MARSH & MCLENNAN COS INC
1067983,2021-12-31,MA,3986648,1432482000,MASTERCARD INC
1067983,2021-12-31,MDLZ,578000,38327000,MONDELEZ INTL INC
1067983,2021-12-31,MCO,72100,28161000,MOODYS CORP
1067983,2021-12-31,MCO,11973928,4676777000,MOODYS CORP
1067983,2021-12-31,MCO,12623750,4930584000,MOODYS CORP
1067983,2021-12-31,PG,315400,51593000,PROCTER & GAMBLE CO
1067983,2021-12-31,RH,871468,467055000,RH
1067983,2021-12-31,RH,945079,506506000,RH
1067983,2021-12-31,SPY,39400,18713000,SPDR S&P 500 ETF TR
1067983,2021-12-31,SNOW,6125376,2074971000,SNOWFLAKE INC
1067983,2021-12-31,STOR,3015000,103716000,STORE CAP CORP
1067983,2021-12-31,STOR,602954,20742000,STORE CAP CORP
1067983,2021-12-31,STOR,20797214,715424000,STORE CAP CORP
1067983,2021-12-31,TMUS,570000,66109000,T-MOBILE US INC
1067983,2021-12-31,TMUS,4672000,541859000,T-MOBILE US INC
1067983,2021-12-31,USB,590275,33156000,US BANCORP DEL
1067983,2021-12-31,USB,3850000,216255000,US BANCORP DEL
1067983,2021-12-31,USB,3912000,219737000,US BANCORP DEL
1067983,2021-12-31,USB,24307300,1365341000,US BANCORP DEL
1067983,2021-12-31,USB,1175000,66000000,US BANCORP DEL
1067983,2021-12-31,USB,12679300,712196000,US BANCORP DEL
1067983,2021-12-31,USB,4204800,236184000,US BANCORP DEL
1067983,2021-12-31,USB,3789000,212828000,US BANCORP DEL
1067983,2021-12-31,USB,70165212,3941180000,US BANCORP DEL
1067983,2021-12-31,USB,1745000,98017000,US BANCORP DEL
1067983,2021-12-31,UPS,59400,12732000,UNITED PARCEL SERVICE INC
1067983,2021-12-31,VOO,43000,18773000,VANGUARD INDEX FDS
1067983,2021-12-31,VRSN,4910132,1246290000,VERISIGN INC
1067983,2021-12-31,VRSN,7905481,2006569000,VERISIGN INC
1067983,2021-12-31,VZ,158824575,8252525000,VERIZON COMMUNICATIONS INC
1067983,2021-12-31,V,8297460,1798143000,VISA INC
1067983,2021-12-31,WFC,675054,32389000,WELLS FARGO & CO NEW
1067983,2021-12-31,AON,2600000,781456000,AON PLC
1067983,2021-12-31,AON,43806,13166000,AON PLC
1067983,2021-12-31,AON,1752194,526639000,AON PLC
1067983,2021-12-31,RPRX,8648268,344633000,ROYALTY PHARMA PLC
1067983,2021-12-31,LILA,1005607,11725000,LIBERTY LATIN AMERICA LTD
1067983,2021-12-31,LILA,1625185,18950000,LIBERTY LATIN AMERICA LTD
1067983,2021-12-31,LILAK,1284020,14638000,LIBERTY LATIN AMERICA LTD
1067983,2021-09-30,ABBV,14398488,1553165000,ABBVIE INC
1067983,2021-09-30,AMZN,419500,1378074000,AMAZON COM INC
1067983,2021-09-30,AMZN,113800,373838000,AMAZON COM INC
1067983,2021-09-30,AXP,1952142,327042000,AMERICAN EXPRESS CO
1067983,2021-09-30,AXP,167926,28133000,AMERICAN EXPRESS CO
1067983,2021-09-30,AXP,17225400,2885771000,AMERICAN EXPRESS CO
1067983,2021-09-30,AXP,839832,140697000,AMERICAN EXPRESS CO
1067983,2021-09-30,AXP,2057100,344626000,AMERICAN EXPRESS CO
1067983,2021-09-30,AXP,7994634,1339341000,AMERICAN EXPRESS CO
1067983,2021-09-30,AXP,119973953,20099236000,AMERICAN EXPRESS CO
1067983,2021-09-30,AXP,1399713,234494000,AMERICAN EXPRESS CO
1067983,2021-09-30,AAPL,692000,97918000,APPLE INC
1067983,2021-09-30,AAPL,3840000,543360000,APPLE INC
1067983,2021-09-30,AAPL,24260000,3432790000,APPLE INC
1067983,2021-09-30,AAPL,58175400,8231819000,APPLE INC
1067983,2021-09-30,AAPL,2724000,385446000,APPLE INC
1067983,2021-09-30,AAPL,61542988,8708333000,APPLE INC
1067983,2021-09-30,AAPL,12152000,1719508000,APPLE INC
1067983,2021-09-30,AAPL,47832000,6768228000,APPLE INC
1067983,2021-09-30,AAPL,669429166,94724227000,APPLE INC
1067983,2021-09-30,AAPL,2712000,383748000,APPLE INC
1067983,2021-09-30,AAPL,3776000,534304000,APPLE INC
1067983,2021-09-30,BAC,3920000,166404000,BANK AMER CORP
1067983,2021-09-30,BAC,11900000,505155000,BANK AMER CORP
1067983,2021-09-30,BAC,17482500,742132000,BANK AMER CORP
1067983,2021-09-30,BAC,140000000,5943000000,BANK AMER CORP
1067983,2021-09-30,BAC,31478000,1336241000,BANK AMER CORP
1067983,2021-09-30,BAC,2100000,89145000,BANK AMER CORP
1067983,2021-09-30,BAC,311780000,13235061000,BANK AMER CORP
1067983,2021-09-30,BAC,11999000,509358000,BANK AMER CORP
1067983,2021-09-30,BAC,17275000,733324000,BANK AMER CORP
1067983,2021-09-30,BAC,424366106,18014341000,BANK AMER CORP
1067983,2021-09-30,BAC,28000000,1188600000,BANK AMER CORP
1067983,2021-09-30,BAC,9800000,416010000,BANK AMER CORP
1067983,2021-09-30,BK,7511249,389383000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,2148000,111352000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,1793915,92997000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,457000,23691000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,776000,40228000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,6490384,336462000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,7319000,379417000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,2682169,139044000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,41039736,2127500000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BK,2140000,110938000,BANK OF NEW YORK MELLON CORP
1067983,2021-09-30,BMY,22046936,1304517000,BRISTOL-MYERS SQUIBB CO
1067983,2021-09-30,CHTR,4200626,3056207000,CHARTER COMMUNICATIONS INC N
1067983,2021-09-30,CVX,28703519,2911972000,CHEVRON CORP NEW
1067983,2021-09-30,KO,800000,41976000,COCA COLA CO
1067983,2021-09-30,KO,371471,19491000,COCA COLA CO
1067983,2021-09-30,KO,85000,4460000,COCA COLA CO
1067983,2021-09-30,KO,80283200,4212460000,COCA COLA CO
1067983,2021-09-30,KO,1824000,95705000,COCA COLA CO
1067983,2021-09-30,KO,14411200,756156000,COCA COLA CO
1067983,2021-09-30,KO,14990400,786546000,COCA COLA CO
1067983,2021-09-30,KO,282722729,14834462000,COCA COLA CO
1067983,2021-09-30,KO,3552000,186373000,COCA COLA CO
1067983,2021-09-30,KO,960000,50371000,COCA COLA CO
1067983,2021-09-30,DVA,17582088,2044094000,DAVITA INC
1067983,2021-09-30,DVA,18513482,2152377000,DAVITA INC
1067983,2021-09-30,FND,348763,42127000,FLOOR & DECOR HLDGS INC
1067983,2021-09-30,FND,468100,56542000,FLOOR & DECOR HLDGS INC
1067983,2021-09-30,GM,7025000,370288000,GENERAL MTRS CO
1067983,2021-09-30,GM,4969000,261916000,GENERAL MTRS CO
1067983,2021-09-30,GM,24887209,1311805000,GENERAL MTRS CO
1067983,2021-09-30,GM,8402338,442887000,GENERAL MTRS CO
1067983,2021-09-30,GM,14716453,775704000,GENERAL MTRS CO
1067983,2021-09-30,GL,213424,19001000,GLOBE LIFE INC
1067983,2021-09-30,GL,174489,15535000,GLOBE LIFE INC
1067983,2021-09-30,GL,1011888,90088000,GLOBE LIFE INC
1067983,2021-09-30,GL,1439325,128143000,GLOBE LIFE INC
1067983,2021-09-30,GL,3514601,312905000,GLOBE LIFE INC
1067983,2021-09-30,JNJ,327100,52827000,JOHNSON & JOHNSON
1067983,2021-09-30,KHC,325634818,11989874000,KRAFT HEINZ CO
1067983,2021-09-30,KR,28395000,1148010000,KROGER CO
1067983,2021-09-30,KR,768531,31072000,KROGER CO
1067983,2021-09-30,KR,5367119,216993000,KROGER CO
1067983,2021-09-30,KR,27257260,1102011000,KROGER CO
1067983,2021-09-30,LSXMA,4308117,203214000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-09-30,LSXMA,7791780,367538000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-09-30,LSXMA,933391,44028000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-09-30,LSXMA,1827072,86183000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-09-30,LSXMK,14778322,701527000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-09-30,LSXMK,22030333,1045780000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-09-30,LSXMK,650480,30878000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-09-30,LSXMK,5749156,272912000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-09-30,MMC,2741755,415184000,MARSH & MCLENNAN COS INC
1067983,2021-09-30,MA,4288648,1491077000,MASTERCARD INC
1067983,2021-09-30,MDLZ,578000,33628000,MONDELEZ INTL INC
1067983,2021-09-30,MCO,72100,25603000,MOODYS CORP
1067983,2021-09-30,MCO,11973928,4252062000,MOODYS CORP
1067983,2021-09-30,MCO,12623750,4482820000,MOODYS CORP
1067983,2021-09-30,PG,315400,44093000,PROCTER & GAMBLE CO
1067983,2021-09-30,RH,846888,564798000,RH
1067983,2021-09-30,RH,945079,630283000,RH
1067983,2021-09-30,SPY,39400,16908000,SPDR S&P 500 ETF TR
1067983,2021-09-30,SIRI,43658800,266319000,SIRIUS XM HLDGS INC
1067983,2021-09-30,SNOW,6125376,1852497000,SNOWFLAKE INC
1067983,2021-09-30,STOR,3015000,96570000,STORE CAP CORP
1067983,2021-09-30,STOR,602954,19313000,STORE CAP CORP
1067983,2021-09-30,STOR,20797214,666135000,STORE CAP CORP
1067983,2021-09-30,TMUS,570000,72823000,T-MOBILE US INC
1067983,2021-09-30,TMUS,4672000,596895000,T-MOBILE US INC
1067983,2021-09-30,TEVA,21825000,212576000,TEVA PHARMACEUTICAL INDS LTD
1067983,2021-09-30,TEVA,2709585,26391000,TEVA PHARMACEUTICAL INDS LTD
1067983,2021-09-30,TEVA,18254710,177801000,TEVA PHARMACEUTICAL INDS LTD
1067983,2021-09-30,USB,590275,35086000,US BANCORP DEL
1067983,2021-09-30,USB,3850000,228844000,US BANCORP DEL
1067983,2021-09-30,USB,3912000,232529000,US BANCORP DEL
1067983,2021-09-30,USB,24307300,1444826000,US BANCORP DEL
1067983,2021-09-30,USB,1175000,69842000,US BANCORP DEL
1067983,2021-09-30,USB,12679300,753658000,US BANCORP DEL
1067983,2021-09-30,USB,4204800,249933000,US BANCORP DEL
1067983,2021-09-30,USB,3789000,225218000,US BANCORP DEL
1067983,2021-09-30,USB,70165212,4170620000,US BANCORP DEL
1067983,2021-09-30,USB,1745000,103723000,US BANCORP DEL
1067983,2021-09-30,UPS,59400,10817000,UNITED PARCEL SERVICE INC
1067983,2021-09-30,VOO,43000,16959000,VANGUARD INDEX FDS
1067983,2021-09-30,VRSN,4910132,1006626000,VERISIGN INC
1067983,2021-09-30,VRSN,7905481,1620703000,VERISIGN INC
1067983,2021-09-30,VZ,158824575,8578115000,VERIZON COMMUNICATIONS INC
1067983,2021-09-30,V,9562460,2130038000,VISA INC
1067983,2021-09-30,WFC,675054,31329000,WELLS FARGO & CO NEW
1067983,2021-09-30,AON,2600000,743002000,AON PLC
1067983,2021-09-30,AON,43806,12518000,AON PLC
1067983,2021-09-30,AON,1752194,500724000,AON PLC
1067983,2021-09-30,RPRX,13145902,475093000,ROYALTY PHARMA PLC
1067983,2021-09-30,LILA,1005607,13153000,LIBERTY LATIN AMERICA LTD
1067983,2021-09-30,LILA,1625185,21257000,LIBERTY LATIN AMERICA LTD
1067983,2021-09-30,LILAK,1284020,16846000,LIBERTY LATIN AMERICA LTD
1067983,2021-06-30,ABBV,20527861,2312258000,ABBVIE INC
1067983,2021-06-30,AMZN,419500,1443147000,AMAZON COM INC
1067983,2021-06-30,AMZN,113800,391490000,AMAZON COM INC
1067983,2021-06-30,AXP,1952142,322552000,AMERICAN EXPRESS CO
1067983,2021-06-30,AXP,167926,27746000,AMERICAN EXPRESS CO
1067983,2021-06-30,AXP,17225400,2846153000,AMERICAN EXPRESS CO
1067983,2021-06-30,AXP,839832,138765000,AMERICAN EXPRESS CO
1067983,2021-06-30,AXP,2057100,339895000,AMERICAN EXPRESS CO
1067983,2021-06-30,AXP,7994634,1320953000,AMERICAN EXPRESS CO
1067983,2021-06-30,AXP,119973953,19823296000,AMERICAN EXPRESS CO
1067983,2021-06-30,AXP,1399713,231275000,AMERICAN EXPRESS CO
1067983,2021-06-30,AAPL,692000,94776000,APPLE INC
1067983,2021-06-30,AAPL,3840000,525926000,APPLE INC
1067983,2021-06-30,AAPL,24260000,3322650000,APPLE INC
1067983,2021-06-30,AAPL,58175400,7967703000,APPLE INC
1067983,2021-06-30,AAPL,2724000,373079000,APPLE INC
1067983,2021-06-30,AAPL,61542988,8428928000,APPLE INC
1067983,2021-06-30,AAPL,12152000,1664338000,APPLE INC
1067983,2021-06-30,AAPL,47832000,6551071000,APPLE INC
1067983,2021-06-30,AAPL,669429166,91685019000,APPLE INC
1067983,2021-06-30,AAPL,2712000,371436000,APPLE INC
1067983,2021-06-30,AAPL,3776000,517161000,APPLE INC
1067983,2021-06-30,BAC,3920000,161622000,BANK AMER CORP
1067983,2021-06-30,BAC,11900000,490637000,BANK AMER CORP
1067983,2021-06-30,BAC,17482500,720803000,BANK AMER CORP
1067983,2021-06-30,BAC,140000000,5772200000,BANK AMER CORP
1067983,2021-06-30,BAC,31478000,1297838000,BANK AMER CORP
1067983,2021-06-30,BAC,2100000,86583000,BANK AMER CORP
1067983,2021-06-30,BAC,311780000,12854689000,BANK AMER CORP
1067983,2021-06-30,BAC,11999000,494719000,BANK AMER CORP
1067983,2021-06-30,BAC,17275000,712248000,BANK AMER CORP
1067983,2021-06-30,BAC,424366106,17496615000,BANK AMER CORP
1067983,2021-06-30,BAC,28000000,1154440000,BANK AMER CORP
1067983,2021-06-30,BAC,9800000,404054000,BANK AMER CORP
1067983,2021-06-30,BK,7511249,384801000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,2148000,110042000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,1793915,91902000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,457000,23412000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,776000,39754000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,6490384,332502000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,7319000,374952000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,2682169,137408000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,41039736,2102466000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BK,2140000,109632000,BANK OF NEW YORK MELLON CORP
1067983,2021-06-30,BMY,26294266,1756983000,BRISTOL-MYERS SQUIBB CO
1067983,2021-06-30,CHTR,5213461,3761251000,CHARTER COMMUNICATIONS INC N
1067983,2021-06-30,CVX,23123920,2421999000,CHEVRON CORP NEW
1067983,2021-06-30,KO,800000,43288000,COCA COLA CO
1067983,2021-06-30,KO,371471,20100000,COCA COLA CO
1067983,2021-06-30,KO,85000,4599000,COCA COLA CO
1067983,2021-06-30,KO,80283200,4344124000,COCA COLA CO
1067983,2021-06-30,KO,1824000,98697000,COCA COLA CO
1067983,2021-06-30,KO,14411200,779790000,COCA COLA CO
1067983,2021-06-30,KO,14990400,811131000,COCA COLA CO
1067983,2021-06-30,KO,282722729,15298127000,COCA COLA CO
1067983,2021-06-30,KO,3552000,192199000,COCA COLA CO
1067983,2021-06-30,KO,960000,51946000,COCA COLA CO
1067983,2021-06-30,DVA,17582088,2117411000,DAVITA INC
1067983,2021-06-30,DVA,18513482,2229579000,DAVITA INC
1067983,2021-06-30,GM,7025000,415669000,GENERAL MTRS CO
1067983,2021-06-30,GM,4969000,294016000,GENERAL MTRS CO
1067983,2021-06-30,GM,24887209,1472576000,GENERAL MTRS CO
1067983,2021-06-30,GM,8402338,497166000,GENERAL MTRS CO
1067983,2021-06-30,GM,14716453,870773000,GENERAL MTRS CO
1067983,2021-06-30,GL,213424,20329000,GLOBE LIFE INC
1067983,2021-06-30,GL,174489,16620000,GLOBE LIFE INC
1067983,2021-06-30,GL,1011888,96382000,GLOBE LIFE INC
1067983,2021-06-30,GL,1439325,137096000,GLOBE LIFE INC
1067983,2021-06-30,GL,3514601,334766000,GLOBE LIFE INC
1067983,2021-06-30,JNJ,327100,53886000,JOHNSON & JOHNSON
1067983,2021-06-30,KHC,325634818,13279388000,KRAFT HEINZ CO
1067983,2021-06-30,KR,28395000,1087812000,KROGER CO
1067983,2021-06-30,KR,768531,29442000,KROGER CO
1067983,2021-06-30,KR,5367119,205614000,KROGER CO
1067983,2021-06-30,KR,27257260,1044226000,KROGER CO
1067983,2021-06-30,LSXMA,4308117,200672000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-06-30,LSXMA,7791780,362941000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-06-30,LSXMA,933391,43477000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-06-30,LSXMA,1827072,85105000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-06-30,LSXMK,14778322,685566000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-06-30,LSXMK,22030333,1021987000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-06-30,LSXMK,650480,30176000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-06-30,LSXMK,5749156,266703000,LIBERTY MEDIA CORP DELAWARE
1067983,2021-06-30,MMC,4196692,590391000,MARSH & MCLENNAN COS INC
1067983,2021-06-30,MA,4564756,1666547000,MASTERCARD INC
1067983,2021-06-30,MRK,9157192,712155000,MERCK & CO. INC
1067983,2021-06-30,MDLZ,578000,36090000,MONDELEZ INTL INC
1067983,2021-06-30,MCO,72100,26127000,MOODYS CORP
1067983,2021-06-30,MCO,11973928,4338992000,MOODYS CORP
1067983,2021-06-30,MCO,12623750,4574468000,MOODYS CORP
1067983,2021-06-30,OGN,1550481,46918000,ORGANON & CO
1067983,2021-06-30,PG,315400,42557000,PROCTER & GAMBLE CO
1067983,2021-06-30,RH,846888,575037000,RH
1067983,2021-06-30,RH,945079,641709000,RH
1067983,2021-06-30,SPY,39400,16866000,SPDR S&P 500 ETF TR
1067983,2021-06-30,SIRI,43658800,285529000,SIRIUS XM HLDGS INC
1067983,2021-06-30,SNOW,6125376,1481116000,SNOWFLAKE INC
1067983,2021-06-30,STOR,3015000,104048000,STORE CAP CORP
1067983,2021-06-30,STOR,602954,20808000,STORE CAP CORP
1067983,2021-06-30,STOR,20797214,717712000,STORE CAP CORP
1067983,2021-06-30,TMUS,570000,82553000,T-MOBILE US INC
1067983,2021-06-30,TMUS,4672000,676646000,T-MOBILE US INC
1067983,2021-06-30,TEVA,21825000,216068000,TEVA PHARMACEUTICAL INDS LTD
1067983,2021-06-30,TEVA,2709585,26825000,TEVA PHARMACEUTICAL INDS LTD
1067983,2021-06-30,TEVA,18254710,180722000,TEVA PHARMACEUTICAL INDS LTD
1067983,2021-06-30,USB,590275,33628000,US BANCORP DEL
1067983,2021-06-30,USB,3850000,219335000,US BANCORP DEL
1067983,2021-06-30,USB,4462082,254205000,US BANCORP DEL
1067983,2021-06-30,USB,24307300,1384787000,US BANCORP DEL
1067983,2021-06-30,USB,1175000,66940000,US BANCORP DEL
1067983,2021-06-30,USB,12679300,722340000,US BANCORP DEL
1067983,2021-06-30,USB,4204800,239547000,US BANCORP DEL
1067983,2021-06-30,USB,3789000,215859000,US BANCORP DEL
1067983,2021-06-30,USB,72086149,4106748000,US BANCORP DEL
1067983,2021-06-30,USB,1745000,99413000,US BANCORP DEL
1067983,2021-06-30,UPS,59400,12353000,UNITED PARCEL SERVICE INC
1067983,2021-06-30,VOO,43000,16921000,VANGUARD INDEX FDS
1067983,2021-06-30,VRSN,4910132,1117988000,VERISIGN INC
1067983,2021-06-30,VRSN,7905481,1799999000,VERISIGN INC
1067983,2021-06-30,VZ,158824575,8898941000,VERIZON COMMUNICATIONS INC
1067983,2021-06-30,V,9987460,2335268000,VISA INC
1067983,2021-06-30,WFC,675054,30573000,WELLS FARGO & CO NEW
1067983,2021-06-30,AON,2600000,620776000,AON PLC
1067983,2021-06-30,AON,43806,10459000,AON PLC
1067983,2021-06-30,AON,1752194,418354000,AON PLC
1067983,2021-06-30,LBTYK,1876522,50741000,LIBERTY GLOBAL PLC
1067983,2021-06-30,LILA,1005607,13938000,LIBERTY LATIN AMERICA LTD
1067983,2021-06-30,LILA,1625185,22525000,LIBERTY LATIN AMERICA LTD
1067983,2021-06-30,LILAK,1284020,18105000,LIBERTY LATIN AMERICA LTD
1067983,2021-03-31,ABBV,22868178,2474794000,ABBVIE INC
1067983,2021-03-31,AMZN,419500,1297967000,AMAZON COM INC
1067983,2021-03-31,AMZN,113800,352106000,AMAZON COM INC
1067983,2021-03-31,AXP,1952142,276111000,AMERICAN EXPRESS CO
1067983,2021-03-31,AXP,167926,23751000,AMERICAN EXPRESS CO
1067983,2021-03-31,AXP,17225400,2436361000,AMERICAN EXPRESS CO
1067983,2021-03-31,AXP,839832,118786000,AMERICAN EXPRESS CO
1067983,2021-03-31,AXP,2057100,290956000,AMERICAN EXPRESS CO
1067983,2021-03-31,AXP,7994634,1130761000,AMERICAN EXPRESS CO
1067983,2021-03-31,AXP,119973953,16969116000,AMERICAN EXPRESS CO
1067983,2021-03-31,AXP,1399713,197975000,AMERICAN EXPRESS CO
1067983,2021-03-31,AAPL,692000,84528000,APPLE INC
1067983,2021-03-31,AAPL,3840000,469056000,APPLE INC
1067983,2021-03-31,AAPL,24260000,2963359000,APPLE INC
1067983,2021-03-31,AAPL,58175400,7106125000,APPLE INC
1067983,2021-03-31,AAPL,2724000,332737000,APPLE INC
1067983,2021-03-31,AAPL,61542988,7517476000,APPLE INC
1067983,2021-03-31,AAPL,12152000,1484367000,APPLE INC
1067983,2021-03-31,AAPL,47832000,5842679000,APPLE INC
1067983,2021-03-31,AAPL,669429166,81770773000,APPLE INC
1067983,2021-03-31,AAPL,2712000,331271000,APPLE INC
1067983,2021-03-31,AAPL,3776000,461238000,APPLE INC
1067983,2021-03-31,BAC,3920000,151665000,BANK AMER CORP
1067983,2021-03-31,BAC,11900000,460411000,BANK AMER CORP
1067983,2021-03-31,BAC,17482500,676398000,BANK AMER CORP
1067983,2021-03-31,BAC,140000000,5416600000,BANK AMER CORP
1067983,2021-03-31,BAC,31478000,1217884000,BANK AMER CORP
1067983,2021-03-31,BAC,2100000,81249000,BANK AMER CORP
1067983,2021-03-31,BAC,311780000,12062768000,BANK AMER CORP
1067983,2021-03-31,BAC,11999000,464241000,BANK AMER CORP
1067983,2021-03-31,BAC,17275000,668370000,BANK AMER CORP
1067983,2021-03-31,BAC,424366106,16418725000,BANK AMER CORP
1067983,2021-03-31,BAC,28000000,1083320000,BANK AMER CORP
1067983,2021-03-31,BAC,9800000,379162000,BANK AMER CORP
